Date,Feed1,Feed2,Feed3,Feed4,Feed5,Target
2000.4.14 9:10,4.289669755,1.527882985,33.02815685,7.40374863,132.0960793,4.162145417
2000.4.14 9:20,4.23270157,1.583965791,33.01456064,7.481545801,132.0643822,4.161275
2000.4.14 9:30,4.29086929,1.520416737,33.00924853,7.471948891,132.0959333,4.161627917
2000.4.14 9:40,4.295034868,1.514216248,33.03481021,7.485628524,132.0214203,4.1583075
2000.4.14 9:50,4.233009768,1.591110345,33.01465922,7.474815561,132.0266666,4.163890417
2000.4.14 10:00,4.248517607,1.515306673,33.07491119,7.496229194,132.037044,4.162798333
2000.4.14 10:10,4.232737252,1.520701745,33.08202113,7.415180613,132.0216099,4.165487917
2000.4.14 10:20,4.303454118,1.540001381,33.09105497,7.416981918,132.0033137,4.1650625
2000.4.14 10:30,4.31168629,1.533662496,33.01015627,7.41937194,132.0634991,4.16096375
2000.4.14 10:40,4.263511325,1.542298772,33.05221791,7.403080359,132.0638572,4.160983333
2000.4.14 10:50,4.242831887,1.520858066,33.06798588,7.436780868,132.0458883,4.161114583
2000.4.14 11:00,4.268824239,1.590637398,33.0387164,7.497831431,132.0581547,4.162024167
2000.4.14 11:10,4.241761413,1.526816105,33.01487309,7.489887539,132.014211,4.16326875
2000.4.14 11:20,4.262413833,1.521972356,33.02288044,7.460831979,132.0904288,4.161396667
2000.4.14 11:30,4.291348469,1.550393402,33.09121063,7.463567411,132.005114,4.162529583
2000.4.14 11:40,4.252647665,1.546237055,33.08283189,7.465364374,132.0192802,4.164219167
2000.4.14 11:50,4.260639612,1.587169384,33.0978552,7.468089702,132.097689,4.162680417
2000.4.14 12:00,4.24345827,1.539724233,33.03640892,7.479151637,132.0441082,4.162921667
2000.4.14 12:10,4.308420081,1.592681676,33.07125132,7.466865995,132.0680991,4.162162917
2000.4.14 12:20,4.302395436,1.505528577,33.08089659,7.455558543,132.0483393,4.165185833
2000.4.14 12:30,4.296003629,1.538301044,33.07333517,7.41693721,132.0561898,4.162982083
2000.4.14 12:40,4.310685404,1.547838912,33.03064767,7.445775126,132.0442841,4.162
2000.4.14 12:50,4.232961815,1.574802647,33.01430782,7.481255397,132.0341082,4.162174456
2000.4.14 13:00,4.238301698,1.586213802,33.01269439,7.402591344,132.0440114,4.160905579
2000.4.14 13:10,4.296306943,1.504646648,33.08923373,7.443793075,132.0470603,4.162863368
2000.4.14 13:20,4.226499337,1.562302738,33.05839997,7.494624882,132.0063691,4.160257824
2000.4.14 13:30,4.270184163,1.527379432,33.01462815,7.490677511,132.09251,4.16243728
2000.4.14 13:40,4.235686357,1.501677891,33.07445468,7.407036472,132.0491888,4.161613403
2000.4.14 13:50,4.275534349,1.58762079,33.02064412,7.460528014,132.0009395,4.159342859
2000.4.14 14:00,4.297172826,1.577440254,33.01290943,7.411281146,132.0440723,4.159742315
2000.4.14 14:10,4.226327329,1.561162517,33.09590488,7.488591297,132.0492472,4.158693438
2000.4.14 14:20,4.248406754,1.538647015,33.02477441,7.490712248,132.0604879,4.15998456
2000.4.14 14:30,4.225842736,1.531642966,33.01699117,7.428354576,132.08956,4.160829016
2000.4.14 14:40,4.215851292,1.586568776,33.04971054,7.480863001,132.0145248,4.164121806
2000.4.14 14:50,4.247868799,1.571795392,33.02885836,7.472036696,132.0973122,4.161962928
2000.4.14 15:00,4.228640697,1.57449976,33.02414414,7.411962785,132.0510319,4.161917384
2000.4.14 15:10,4.228097266,1.555022705,33.07439358,7.456348165,132.0083095,4.161983507
2000.4.14 15:20,4.285429154,1.555426434,33.05324965,7.409353161,132.055904,4.161492963
2000.4.14 15:30,4.269033108,1.562105539,33.06879453,7.427624313,132.0827355,4.163227419
2000.4.14 15:40,4.311803472,1.55394786,33.05282288,7.456288945,132.0438767,4.163736875
2000.4.14 15:50,4.255056133,1.543656643,33.09917716,7.479605066,132.087978,4.164916331
2000.4.14 16:00,4.312472292,1.587076536,33.01346834,7.496509896,132.0584562,4.161865787
2000.4.14 16:10,4.249651818,1.566817064,33.00215619,7.469718038,132.0460864,4.162043576
2000.4.14 16:20,4.217762665,1.566405209,33.08265577,7.424042624,132.0796965,4.160439699
2000.4.14 16:30,4.256053341,1.552941203,33.07833008,7.413046012,132.0688164,4.161619155
2000.4.14 16:40,4.247648105,1.545810291,33.00007888,7.480003994,132.0073506,4.161126944
2000.4.14 16:50,4.301136682,1.519539981,33.0155684,7.481080664,132.0085406,4.160969734
2000.4.14 17:00,4.259163037,1.500359437,33.04828614,7.470191296,132.0941696,4.161480856
2000.4.14 17:10,4.305244188,1.582901638,33.08890737,7.453391405,132.0452555,4.158655313
2000.4.14 17:20,4.236064615,1.55911573,33.08700982,7.434560682,132.069026,4.159163102
2000.4.14 17:30,4.218565363,1.556244916,33.05292742,7.418955309,132.0549468,4.158339225
2000.4.14 17:40,4.313252652,1.568553531,33.00847723,7.419088825,132.0918424,4.158737014
2000.4.14 17:50,4.29123812,1.544453866,33.06200861,7.429103524,132.0752855,4.15836147
2000.4.14 18:00,4.271667921,1.528027335,33.00471602,7.47297237,132.0605238,4.158535926
2000.4.14 18:10,4.278078185,1.523412159,33.02846594,7.4256868,132.0069912,4.156820382
2000.4.14 18:20,4.25876376,1.567937296,33.03468343,7.490099735,132.0275931,4.156999838
2000.4.14 18:30,4.279167991,1.581917714,33.02149818,7.498228701,132.0761018,4.156062627
2000.4.14 18:40,4.279939662,1.579001771,33.09701375,7.419928342,132.0253166,4.158800417
2000.4.14 18:50,4.295514938,1.56088884,33.02948221,7.477717944,132.066349,4.158199873
2000.4.14 19:00,4.26746683,1.509594191,33.08618022,7.450342724,132.0981383,4.157039329
2000.4.14 19:10,4.228976438,1.548106352,33.03537244,7.42115536,132.0642954,4.156995451
2000.4.14 19:20,4.276716922,1.572878901,33.09925176,7.403396597,132.0162213,4.157839907
2000.4.14 19:30,4.313083286,1.501785453,33.05045199,7.486066676,132.0725805,4.156124363
2000.4.14 19:40,4.301783046,1.500786742,33.05083592,7.466438971,132.0934764,4.153632153
2000.4.14 19:50,4.258104046,1.543168974,33.07268647,7.403368083,132.0352963,4.157701609
2000.4.14 20:00,4.27679885,1.528302807,33.07842021,7.499339469,132.0998918,4.153316065
2000.4.14 20:10,4.263528772,1.595885798,33.0394166,7.490332321,132.0645448,4.154493854
2000.4.14 20:20,4.246054835,1.571664035,33.04100039,7.465059168,132.001266,4.15133331
2000.4.14 20:30,4.259558993,1.588402554,33.08593138,7.484664212,132.0489191,4.1526261
2000.4.14 20:40,4.225883038,1.501504481,33.01354107,7.469695491,132.0582963,4.152912222
2000.4.14 20:50,4.255359691,1.510939181,33.02906564,7.493900854,132.056663,4.151640012
2000.4.14 21:00,4.268741408,1.584608454,33.00463249,7.443152722,132.0785082,4.151707801
2000.4.14 21:10,4.251436848,1.500666468,33.08204443,7.453057319,132.0832725,4.153218924
2000.4.14 21:20,4.223985996,1.596662876,33.01925366,7.484613953,132.0181106,4.150280046
2000.4.14 21:30,4.291302591,1.506935462,33.04898492,7.42107717,132.0637928,4.149901169
2000.4.14 21:40,4.254389505,1.528251114,33.05649711,7.414156269,132.0257375,4.150968958
2000.4.14 21:50,4.314952316,1.569587814,33.05309345,7.46965066,132.0673705,4.150810081
2000.4.14 22:00,4.260204479,1.521418983,33.09947198,7.436809029,132.0566403,4.15310287
2000.4.14 22:10,4.242054126,1.565776031,33.04941622,7.446326431,132.041064,4.15261066
2000.4.14 22:20,4.275736721,1.586924629,33.04180005,7.466017313,132.0708959,4.152013449
2000.4.14 22:30,4.226228645,1.526298368,33.00551333,7.476652803,132.0297168,4.152857905
2000.4.14 22:40,4.289010325,1.567166521,33.06699523,7.431909828,132.0754722,4.153700694
2000.4.14 22:50,4.250092992,1.519478042,33.0269155,7.430021944,132.0223796,4.15332015
2000.4.14 23:00,4.216415397,1.552535098,33.05450409,7.430014227,132.0495673,4.15216294
2000.4.14 23:10,4.280287929,1.589211961,33.05940961,7.491422537,132.0289164,4.152894063
2000.4.14 23:20,4.303069795,1.541841152,33.06391055,7.497004968,132.0677349,4.153516852
2000.4.14 23:30,4.222699961,1.548043721,33.0132251,7.486087684,132.0637361,4.151692975
2000.4.14 23:40,4.311641787,1.517653786,33.01042633,7.471057887,132.0546726,4.152980764
2000.4.14 23:50,4.271022268,1.509180475,33.05559288,7.437199085,132.058721,4.15649522
2000.4.15 0:00,4.284932346,1.544628492,33.04151223,7.416101882,132.0461285,4.156673009
2000.4.15 0:10,4.298216415,1.517863778,33.01813942,7.405434653,132.0634317,4.156519132
2000.4.15 0:20,4.282663899,1.599573344,33.05797585,7.409361548,132.0809279,4.155581921
2000.4.15 0:30,4.27571661,1.521556604,33.01844375,7.458859325,132.0578969,4.154644711
2000.4.15 0:40,4.2857831,1.582082738,33.05332162,7.460265681,132.0232752,4.1531525
2000.4.15 0:50,4.23116446,1.575132135,33.05179227,7.438381644,132.0826736,4.152775289
2000.4.15 1:00,4.247612865,1.524724657,33.08935113,7.437640438,132.0632588,4.155733079
2000.4.15 1:10,4.241761655,1.522061354,33.06329047,7.496790804,132.0333283,4.155240868
2000.4.15 1:20,4.222514125,1.503908724,33.03793374,7.402942983,132.0651879,4.154306991
2000.4.15 1:30,4.299907633,1.578037328,33.0788068,7.426512112,132.0159879,4.153481447
2000.4.15 1:40,4.258639726,1.567940063,33.04006212,7.46621226,132.0302747,4.155442569
2000.4.15 1:50,4.286556521,1.532751918,33.02276901,7.420970032,132.0399719,4.154948692
2000.4.15 2:00,4.290736311,1.563422317,33.06500781,7.489530134,132.044972,4.154123148
2000.4.15 2:10,4.300288063,1.525856433,33.09731691,7.421743831,132.0001421,4.155192604
2000.4.15 2:20,4.307402598,1.548190161,33.04523863,7.467266426,132.0740792,4.15603706
2000.4.15 2:30,4.216821402,1.551299424,33.09452404,7.417253481,132.0230182,4.158553183
2000.4.15 2:40,4.270291291,1.524188487,33.08668001,7.46495996,132.0547949,4.157394306
2000.4.15 2:50,4.292300431,1.598309268,33.0012845,7.496897375,132.0788948,4.152560428
2000.4.15 3:00,4.285337265,1.573599741,33.0628053,7.450398966,132.0061107,4.155629884
2000.4.15 3:10,4.272835952,1.599345636,33.07954208,7.498470053,132.0066256,4.15469434
2000.4.15 3:20,4.264120054,1.584089186,33.06645314,7.457935045,132.0730151,4.153205463
2000.4.15 3:30,4.221510565,1.506477107,33.04234215,7.403819647,132.0323908,4.155494919
2000.4.15 3:40,4.282872482,1.527499974,33.02466884,7.401854366,132.0042698,4.157454375
2000.4.15 3:50,4.249101095,1.547989577,33.0447903,7.444851634,132.0171777,4.157407164
2000.4.15 4:00,4.288502522,1.522499349,33.0393232,7.446139043,132.0529648,4.157808287
2000.4.15 4:10,4.254776527,1.53598172,33.00256834,7.438578509,132.042919,4.15698441
2000.4.15 4:20,4.266640281,1.512245255,33.0752334,7.41570032,132.0776646,4.158052199
2000.4.15 4:30,4.247020038,1.550288463,33.0601622,7.49480537,132.0145832,4.159674988
2000.4.15 4:40,4.223003303,1.555501934,33.0517455,7.445466353,132.0195898,4.156289444
2000.4.15 4:50,4.267901536,1.531081885,33.09685599,7.478964604,132.0665129,4.156020567
2000.4.15 5:00,4.299328559,1.594541554,33.06904269,7.417576004,132.022899,4.15519669
2000.4.15 5:10,4.265534672,1.543124152,33.0597228,7.418888005,132.0158189,4.158266146
2000.4.15 5:20,4.281533625,1.513667557,33.02598679,7.49916795,132.0909522,4.156888935
2000.4.15 5:30,4.263235069,1.543829421,33.05551877,7.42953905,132.0931228,4.157175058
2000.4.15 5:40,4.248469069,1.555400853,33.05758719,7.433282699,132.0687644,4.155016181
2000.4.15 5:50,4.305225872,1.596789064,33.06119342,7.463382438,132.0379947,4.155415637
2000.4.15 6:00,4.223716225,1.523680864,33.00007706,7.493494342,132.0072779,4.157706759
2000.4.15 6:10,4.230930838,1.509628712,33.06086055,7.469297226,132.0519721,4.154767882
2000.4.15 6:20,4.292030375,1.572927412,33.0997246,7.436604445,132.0566324,4.155944005
2000.4.15 6:30,4.218556269,1.505694391,33.04786591,7.478380815,132.0466481,4.155678461
2000.4.15 6:40,4.245811262,1.569138199,33.06214387,7.484010261,132.0497995,4.15719125
2000.4.15 6:50,4.261843952,1.518939701,33.05284936,7.45712136,132.0750373,4.154919039
2000.4.15 7:00,4.24148027,1.59612822,33.07873822,7.457517675,132.0239056,4.153093495
2000.4.15 7:10,4.248030124,1.586953219,33.02644096,7.47272272,132.0850567,4.154492951
2000.4.15 7:20,4.286481969,1.568259368,33.05912974,7.48500353,132.0412084,4.153890741
2000.4.15 7:30,4.295500696,1.581516491,33.03427973,7.478012167,132.0605411,4.154515197
2000.4.15 7:40,4.291249015,1.507410026,33.02924568,7.450403588,132.0487641,4.154581319
2000.4.15 7:50,4.238800738,1.584417994,33.01834388,7.483458594,132.0020126,4.155425775
2000.4.15 8:00,4.218686505,1.567896183,33.07415626,7.445679787,132.0943112,4.154043565
2000.4.15 8:10,4.237397587,1.553343041,33.02835606,7.482920889,132.0645126,4.154221354
2000.4.15 8:20,4.269182236,1.526463623,33.01136802,7.46242175,132.0532199,4.15629081
2000.4.15 8:30,4.300576338,1.534932831,33.05704704,7.473067075,132.0298926,4.150235266
2000.4.15 8:40,4.292495009,1.562046305,33.09159046,7.4492528,132.0488473,4.154308056
2000.4.15 8:50,4.221422641,1.544530908,33.09611114,7.488249865,132.0205283,4.154262512
2000.4.15 9:00,4.284865808,1.574500828,33.09571022,7.471155096,132.0556753,4.153436968
2000.4.15 9:10,4.273135696,1.506271816,33.03140433,7.424593341,132.0891917,4.15561809
2000.4.15 9:20,4.312989455,1.595198711,33.04120984,7.415170558,132.097182,4.153904213
2000.4.15 9:30,4.279997657,1.510090131,33.03958684,7.420107595,132.0612393,4.155080336
2000.4.15 9:40,4.225126504,1.531531557,33.05108001,7.444741916,132.091135,4.151584792
2000.4.15 9:50,4.244236662,1.550715389,33.05408185,7.420767999,132.0103252,4.153320914
2000.4.15 10:00,4.221358044,1.549291125,33.00043031,7.444838245,132.0017552,4.150937037
2000.4.15 10:10,4.22648065,1.595157988,33.04096788,7.417747894,132.0164655,4.153006493
2000.4.15 10:20,4.220471715,1.519828776,33.03045685,7.436234176,132.0168766,4.155075949
2000.4.15 10:30,4.24792415,1.561173437,33.03868907,7.408819748,132.0116991,4.157143738
2000.4.15 10:40,4.229203013,1.501430711,33.0800404,7.441965829,132.0279346,4.153314861
2000.4.15 10:50,4.288341283,1.573112854,33.07339681,7.409173758,132.0136988,4.15649765
2000.4.15 11:00,4.224863776,1.583770169,33.07505121,7.490280073,132.0495737,4.15534044
2000.4.15 11:10,4.250504667,1.50776255,33.08710955,7.477398248,132.0749064,4.153623229
2000.4.15 11:20,4.279409977,1.523720434,33.07204691,7.407465201,132.0566307,4.153912685
2000.4.15 11:30,4.232747735,1.570987153,33.0282475,7.461024565,132.0304177,4.154423808
2000.4.15 11:40,4.251712217,1.560344933,33.04851173,7.410187112,132.0056253,4.156379931
2000.4.15 11:50,4.254241559,1.598801702,33.01856727,7.468710314,132.0569748,4.153329387
2000.4.15 12:00,4.254370772,1.560166009,33.09883354,7.497151148,132.0775807,4.158293843
2000.4.15 12:10,4.253005078,1.555145561,33.04822081,7.469407242,132.091941,4.151346632
2000.4.15 12:20,4.31062142,1.530220577,33.082951,7.463211958,132.0333236,4.156977755
2000.4.15 12:30,4.269909883,1.59080715,33.08729956,7.443820053,132.0794221,4.152145544
2000.4.15 12:40,4.240796282,1.507168378,33.05119772,7.413689845,132.0650612,4.159
2000.4.15 12:50,4.25978282,1.562933151,33.06375766,7.442852295,132.0834199,4.151211667
2000.4.15 13:00,4.250917608,1.519474543,33.06833659,7.424840794,132.0872949,4.156441667
2000.4.15 13:10,4.277119087,1.554719609,33.00378414,7.423868013,132.0027364,4.155996667
2000.4.15 13:20,4.232843597,1.55092348,33.012295,7.424064197,132.0467817,4.158331667
2000.4.15 13:30,4.243193889,1.509340187,33.00508641,7.49046868,132.0481693,4.160223333
2000.4.15 13:40,4.280333917,1.501602035,33.06429377,7.410109756,132.0159251,4.160776667
2000.4.15 13:50,4.263866118,1.549761236,33.08980687,7.455815041,132.0451575,4.159108333
2000.4.15 14:00,4.298731169,1.511977758,33.06343773,7.463173363,132.0323037,4.15989
2000.4.15 14:10,4.26051722,1.501422008,33.04323592,7.439032301,132.0313495,4.161333333
2000.4.15 14:20,4.245685793,1.521020226,33.00372801,7.473391702,132.0304909,4.161338333
2000.4.15 14:30,4.299310827,1.585114437,33.08384894,7.496460242,132.0196982,4.160335
2000.4.15 14:40,4.24433528,1.554427667,33.04451457,7.452114701,132.0744132,4.154771667
2000.4.15 14:50,4.314747708,1.50557725,33.05532482,7.465059768,132.028265,4.160556667
2000.4.15 15:00,4.236290534,1.598632767,33.06270784,7.447088489,132.0659914,4.15644
2000.4.15 15:10,4.253696549,1.523138245,33.06603957,7.433946024,132.0226531,4.16167
2000.4.15 15:20,4.279475419,1.551565607,33.01503058,7.478577857,132.0509578,4.157331667
2000.4.15 15:30,4.285084108,1.50078289,33.03363127,7.498182974,132.020927,4.16
2000.4.15 15:40,4.221405369,1.501129509,33.05454494,7.473070975,132.0398597,4.159
2000.4.15 15:50,4.288430471,1.569222878,33.06942267,7.490845359,132.0836026,4.157555
2000.4.15 16:00,4.303175957,1.51163864,33.01298357,7.427173849,132.0791673,4.162225
2000.4.15 16:10,4.293702425,1.516577639,33.02854639,7.41042291,132.0901492,4.158555
2000.4.15 16:20,4.286851896,1.547468956,33.03835134,7.40729895,132.0441011,4.159445
2000.4.15 16:30,4.251473131,1.552051194,33.06278504,7.41430207,132.0425016,4.159443333
2000.4.15 16:40,4.311823625,1.044705266,33.08354281,5.042319946,133.0467514,4.159446667
2000.4.15 16:50,4.288331665,1.053510747,33.00817227,5.00535936,133.093179,4.157665
2000.4.15 17:00,4.251423919,1.060904219,33.00321577,5.062110869,133.0947773,4.161558333
2000.4.15 17:10,4.309753385,1.066236438,33.0946449,5.040019091,133.0760193,4.156996667
2000.4.15 17:20,4.259560491,1.058004264,33.08962547,5.039995089,133.0082198,4.159888333
2000.4.15 17:30,4.306043311,1.085921833,33.04451719,5.059589509,133.0199568,4.158333333
2000.4.15 17:40,4.300804045,1.045876839,33.04994501,5.047620633,133.0620238,4.15811
2000.4.15 17:50,4.261933285,1.097231235,33.08101496,5.003607849,133.0551882,4.156996667
2000.4.15 18:00,4.270488328,1.05965597,33.08754848,5.003739006,133.0787409,4.158778333
2000.4.15 18:10,4.299029906,1.077739869,33.06337441,5.091845339,133.0065533,4.157108333
2000.4.15 18:20,4.223952841,1.020414577,33.03300319,5.099995878,133.0767553,4.154326667
2000.4.15 18:30,4.268693441,1.053652361,33.0091333,5.027217272,133.0909908,4.156998333
2000.4.15 18:40,4.234654452,1.029203808,33.00432907,5.060367873,133.0953106,4.152991667
2000.4.15 18:50,4.243572844,1.081704203,33.02023418,5.081283473,133.0213175,4.156218333
2000.4.15 19:00,4.302931209,1.082325915,33.08408645,5.064284881,133.035288,4.15277
2000.4.15 19:10,4.280038837,1.098304798,33.08271444,5.025914661,133.0910289,4.153326667
2000.4.15 19:20,4.317948591,1.07307534,33.00005718,5.053488315,133.0425325,4.15444
2000.4.15 19:30,4.251900517,1.056717034,33.05599412,5.039368277,133.0425314,4.154883333
2000.4.15 19:40,4.221995644,1.058094814,33.03663289,5.026700869,133.0900322,4.147983333
2000.4.15 19:50,4.261225447,1.081820813,33.01568359,5.05711936,133.0273146,4.159223333
2000.4.15 20:00,4.230148515,1.000272839,33.04058151,5.057472403,133.0236807,4.151766667
2000.4.15 20:10,4.257384582,1.0473772,33.05078463,5.080046325,133.0803721,4.16067
2000.4.15 20:20,4.268695745,1.092950179,33.05473427,5.005172565,133.0634193,4.154883333
2000.4.15 20:30,4.262759829,1.030878359,33.02905055,5.034881829,133.0788433,4.161001667
2000.4.15 20:40,4.281498485,1.074606652,33.039162,5.004926886,133.0597399,4.154323333
2000.4.15 20:50,4.275764836,1.0769564,33.03340657,5.078597636,133.0986922,4.135296667
2000.4.15 21:00,4.316671734,1.007483677,33.08721778,5.068355053,133.0267401,4.148205
2000.4.15 21:10,4.309620407,1.094317377,33.07999121,5.059871427,133.0667953,4.15455
2000.4.15 21:20,4.278412849,1.049529704,33.09394552,5.043408484,133.0793711,4.15288
2000.4.15 21:30,4.301349612,1.070872471,33.00014003,5.052689986,133.0987312,4.155996667
2000.4.15 21:40,4.230310876,1.013091485,33.08090003,5.0758715,133.0230874,4.157108333
2000.4.15 21:50,4.316573437,1.075370835,33.01073803,5.00376368,133.0146644,4.154773333
2000.4.15 22:00,4.309519139,1.06045711,33.05377369,5.065902984,133.0367395,4.158998333
2000.4.15 22:10,4.237832989,1.075538825,33.03659045,5.089279939,133.0037093,4.151878333
2000.4.15 22:20,4.238442376,1.089699903,33.07661949,5.039846686,133.068042,4.15188
2000.4.15 22:30,4.240559082,1.027720503,33.08032558,5.016324769,133.0427626,4.155218333
2000.4.15 22:40,4.276165522,1.081785268,33.0864009,5.004380507,133.0633923,4.151655
2000.4.15 22:50,4.245011145,1.077661608,33.04700287,5.073117846,133.0573086,4.153768333
2000.4.15 23:00,4.285460009,1.055810142,33.07472353,5.011996241,133.0707216,4.154438333
2000.4.15 23:10,4.221859503,1.043940612,33.04180013,5.033299856,133.0230863,4.153436667
2000.4.15 23:20,4.31695517,1.075247223,33.00647639,5.04537751,133.0720964,4.153101667
2000.4.15 23:30,4.286846682,1.076450331,33.07077112,5.060209797,133.0322585,4.15733
2000.4.15 23:40,4.24513733,1.000619832,33.07968714,5.01370106,133.0994566,4.155328333
2000.4.15 23:50,4.22483311,1.045937658,33.00821417,5.075213734,133.0407092,4.157775
2000.4.16 0:00,4.308041307,1.088004833,33.090815,5.097714923,133.0559256,4.145756667
2000.4.16 0:10,4.227242343,1.065226633,33.06541927,5.00949222,133.0031377,4.153438333
2000.4.16 0:20,4.317266556,1.026494215,33.09135204,5.015919997,133.0088524,4.15455
2000.4.16 0:30,4.303898058,1.032313757,33.05113808,5.094115964,133.0340576,4.154326667
2000.4.16 0:40,4.276688024,1.089055886,33.03660293,5.029621444,133.0129864,4.155885
2000.4.16 0:50,4.301222075,1.066533464,33.02396252,5.013289682,133.0644828,4.15132
2000.4.16 1:00,4.230405815,1.037943461,33.09578492,5.090598241,133.0262168,4.15633
2000.4.16 1:10,4.259107281,1.015189974,33.05011667,5.054002807,133.0533208,4.15544
2000.4.16 1:20,4.301900002,1.023047748,33.02001807,5.015901327,133.0761119,4.14932
2000.4.16 1:30,4.301571644,1.068792814,33.04087945,5.047159966,133.0403391,4.159333333
2000.4.16 1:40,4.227889705,1.055233955,33.04395429,5.051477194,133.055496,4.150431667
2000.4.16 1:50,6.67038302,1.090100544,45.09875155,4.806409712,139.0986324,6.38973071
2000.4.16 2:00,6.681896278,1.07475802,45.03916262,4.805510587,139.0366795,6.392565
2000.4.16 2:10,6.618495449,1.055517331,45.0214987,4.840268982,139.0741211,6.393565
2000.4.16 2:20,6.636708267,1.050324492,45.05471977,4.809223255,139.0067807,6.400466667
2000.4.16 2:30,6.675917409,1.087624197,45.00611341,4.852170058,139.0108932,6.400911667
2000.4.16 2:40,6.678472595,1.051978406,45.01866595,4.837485148,139.0636103,6.404471667
2000.4.16 2:50,6.625825753,1.07627003,45.04857389,4.868619497,139.08286,6.401578333
2000.4.16 3:00,6.624997576,1.088336918,45.05642654,4.898990249,139.0430231,6.399131667
2000.4.16 3:10,6.650771048,1.017274925,45.06543682,4.803941826,139.0279752,6.394233333
2000.4.16 3:20,6.672462705,1.07870636,45.02758354,4.82637834,139.032851,6.399796667
2000.4.16 3:30,6.628950681,1.047045166,45.06229995,4.886978754,139.0661338,6.397573333
2000.4.16 3:40,6.660683333,1.084246145,45.05718312,4.852166751,139.030551,6.399685
2000.4.16 3:50,6.653968371,1.007194343,45.09758482,4.831639638,139.0709161,6.398238333
2000.4.16 4:00,6.625655522,1.032843591,45.08071487,4.837126367,139.0868614,6.398463333
2000.4.16 4:10,6.636074204,1.05636545,45.06279096,4.876758879,139.0516104,6.399018333
2000.4.16 4:20,6.656422113,1.08958318,45.09371968,4.876912211,139.0478383,6.396681667
2000.4.16 4:30,6.669851651,1.077335753,45.01235954,4.871014686,139.0627517,6.393678333
2000.4.16 4:40,6.672900456,1.007496223,45.00155965,4.869369522,139.0811982,6.395566667
2000.4.16 4:50,6.685054266,1.043801944,45.07249519,4.875492597,139.0155951,6.394566667
2000.4.16 5:00,6.647190505,1.064791705,45.09590688,4.892107262,139.0498088,6.392898333
2000.4.16 5:10,6.606881988,1.026812997,45.08201474,4.845961901,139.0689269,6.39557
2000.4.16 5:20,6.64725333,1.082299666,45.07838187,4.873109394,139.0072527,6.395235
2000.4.16 5:30,6.615709014,1.061613146,45.02037361,4.84766753,139.0791601,6.397795
2000.4.16 5:40,6.604258752,1.052015917,45.01602421,4.892713265,139.0110783,6.39301
2000.4.16 5:50,6.637618143,1.003915175,45.02938555,4.813595058,139.0073798,6.397238333
2000.4.16 6:00,6.599982404,1.019932368,45.07954626,4.800179797,139.0124492,6.397235
2000.4.16 6:10,6.633507164,1.05772086,45.06437182,4.897765748,139.0909895,6.398908333
2000.4.16 6:20,6.636228403,1.029462372,45.07257004,4.81889476,139.0596649,6.39223
2000.4.16 6:30,6.675075714,1.008531979,45.06256087,4.893715845,139.085694,6.39301
2000.4.16 6:40,6.641316428,1.098586351,45.03761762,4.852508849,139.091963,6.390893333
2000.4.16 6:50,6.685087973,1.070773102,45.01986476,4.886386779,139.0685188,6.391341667
2000.4.16 7:00,6.658289454,1.061883875,45.05014071,4.853524153,139.0636218,6.391228333
2000.4.16 7:10,6.64632151,1.022481617,45.00362711,4.88849231,139.0905508,6.392228333
2000.4.16 7:20,6.682882026,1.091318516,45.04293693,4.813718191,139.0959926,6.393233333
2000.4.16 7:30,6.637593537,1.098131425,45.09091688,4.810845038,139.0432687,6.39145
2000.4.16 7:40,6.606771769,1.04748688,45.0341987,4.857467725,139.0828068,6.39668
2000.4.16 7:50,6.676560846,1.024310372,45.07681805,4.828843367,139.0994344,6.391561667
2000.4.16 8:00,6.670504046,1.010128137,45.01219287,4.866007663,139.0884417,6.39134
2000.4.16 8:10,6.642619978,1.013174278,45.07834946,4.802700423,139.0603097,6.38778
2000.4.16 8:20,6.651796567,1.000770649,45.0400027,4.834169646,139.0353647,6.391561667
2000.4.16 8:30,6.626838917,1.038387609,45.0198262,4.800585006,139.0047511,6.390671667
2000.4.16 8:40,6.60770974,1.048923904,45.01234663,4.895563801,139.0678754,6.38422
2000.4.16 8:50,6.64458544,1.042039223,45.07565102,4.835621679,139.0655634,6.381995
2000.4.16 9:00,6.690526956,1.072419462,45.09279238,4.851643288,139.0579798,6.382993333
2000.4.16 9:10,6.625115738,1.057462041,45.05573573,4.866717532,139.055023,6.389003333
2000.4.16 9:20,6.647781517,1.048803157,45.09192808,4.891623913,139.0746241,6.385666667
2000.4.16 9:30,6.602734651,1.01965438,45.02712206,4.85897562,139.0606882,6.388335
2000.4.16 9:40,6.624957166,1.084545217,45.0301986,4.813309586,139.0310095,6.392895
2000.4.16 9:50,6.599433512,1.061506691,45.06703362,4.831617733,139.0748851,6.395568333
2000.4.16 10:00,6.624972866,1.076126093,45.08198547,4.876529891,139.0437631,6.39657
2000.4.16 10:10,6.596113498,1.060847982,45.07753874,4.816241577,139.0693269,6.396568333
2000.4.16 10:20,6.623957551,1.049139294,45.0686223,4.895819647,139.0196495,6.398128333
2000.4.16 10:30,6.634050931,1.021616507,45.07347652,4.825569139,139.027709,6.393343333
2000.4.16 10:40,6.604248795,1.034314359,45.05376804,4.826762866,139.0902629,6.394566667
2000.4.16 10:50,6.631634946,1.092820755,45.03291424,4.823840947,139.070004,6.397905
